x,y,z
0.001190625,-0.03227401003,0.0001269999999965
0.0011755049299739,-0.0313716125606371,0.000126992329355665
0.0011299780333131,-0.0304806207964708,0.00012697111289767314
0.0010519753112266,-0.0296120756496507,0.00012696963295629734
0.0009373330459871564,-0.0287759948800706,0.00012696124812386751
0.0007803718788702249,-0.0279790704382514,0.00012698026643676814
0.0005754091196342786,-0.0272240098013646,0.00012699223307955694
0.00031811207707421475,-0.0265106824420187,0.00012699282798761034
5.1948364190137176e-06,-0.025837722521194,0.00012698451036286597
-0.0003663365768940301,-0.0252036712797518,0.0001269847225564782
-0.0008002382190934994,-0.0246079516306713,0.00012698126353792978
-0.0013057358310848,-0.02405137347496,0.00012698067132310665
-0.0019064408199864,-0.023518378404939,0.00012698361455334758
-0.0025643588775491,-0.022960798237736,0.00012695158441671016
-0.0031730281545913,-0.0225345653199126,0.00012753534589773463
-0.0042173539038015,-0.0221606499798299,0.0001278929643254423
-0.0047080098284272,-0.0212181213448475,0.0001274698291717397
-0.0050995484060619,-0.020712710558642,0.00012677931750301047
-0.0056101149915035,-0.0201757354285905,0.0001621410963395427
-0.0060193042861669,-0.0195740150020718,0.0002343808458914716
-0.0066268564483889,-0.0190958501682124,0.0002386420073588341
-0.0072075255681018,-0.0187557101277857,0.00023825348132286488
-0.0077687361865191,-0.0183227083053721,0.00023861398591002404
-0.0084469652963079,-0.0178755450788868,0.00023836544134275508
-0.0090901565199627,-0.0174357803587627,0.0002382738082859024
-0.0098004268796549,-0.0168760334456665,0.00023878077253562877
-0.0105475404221894,-0.016361960224271,0.00023952037921162592
-0.0112785126912613,-0.0157093817955683,0.00023916784230253453
-0.0120781928966986,-0.0150972236050103,0.000239061098471484
-0.0128143220082209,-0.0143508270670024,0.0002391654902634004
-0.0135979727384581,-0.0136608184207582,0.00023922522619793885
-0.0143034696206053,-0.0128433217967224,0.00023859311346025508
-0.0150127900178931,-0.0121097744056759,0.00023874750426292776
-0.0156441132351026,-0.0112722317043288,0.0002390913144880402
-0.0162570258373921,-0.0105281545155395,0.00023867134019219275
-0.0167836659310003,-0.0097208482945809,0.0002384921476452418
-0.0173001199426166,-0.0089856699185122,0.0002385700454393565
-0.0177213354544392,-0.0082387991896666,0.0002383187380192785
-0.0181365466609856,-0.0075154935027464,0.0002381546198917043
-0.0184790221954679,-0.0068177823608931,0.0002382960746107542
-0.0188159156044725,-0.0061166551880104,0.00023818162350264447
-0.019129012229183,-0.0054951898730844,0.00023817628673256417
-0.019353628861822,-0.0049166925852576,0.0002381970886017092
-0.0194963656734505,-0.0043170778930554,0.00023817544932589423
-0.0196040930732198,-0.0036600533666395,0.0002382479446110732
-0.0197318003051942,-0.0029843454344846,0.00023819009930215105
-0.019843177703179,-0.0023449595194426,0.0002381378457930736
-0.0199020611298044,-0.0017054849425697,0.00023800887182840957
-0.0199467913218024,-0.0010415958554916,0.00023811547855985803
-0.0199877208223074,-0.0003976655624370839,0.00023817713302411788
-0.0199817269878082,0.000229249619280424,0.00023815225282597865
-0.019940194071056,0.000882335318648893,0.00023811166307940388
-0.0199029105933906,0.0015398851379703,0.00023815125214602127
-0.0198370981175985,0.0021692460669721,0.00023823067719442703
-0.0197208557820423,0.0028143847624544,0.0002384751937766841
-0.0196114134455229,0.0034916999747188,0.0002385957395270236
-0.0195234001241186,0.004126268860967,0.0002473423927138818
-0.0193960504711111,0.0046957430844553,0.0003446034389112604
-0.0191874239660859,0.0052436691657145,0.0005022652864415112
-0.0189405843950741,0.0057001222380785,0.0005756515755031411
-0.0186942688382275,0.0061571268232552,0.0005937041985214816
-0.0184697246759766,0.0066278117174894,0.0005970142473140107
-0.0182392459237658,0.0070809631924265,0.0005975427337350041
-0.0179683229273124,0.007538577252331,0.0005979071228319087
-0.0176807758205508,0.0080338783044152,0.0005975711869998146
-0.0174038627549164,0.008527796086232,0.0005973758027572415
-0.0170874024176609,0.0089963251673244,0.0005972067278484036
-0.0167146634608062,0.0095049285250315,0.0005972573664428816
-0.0163666818087061,0.0100481945907942,0.0005975826537319834
-0.0160025013015264,0.0105368385774218,0.0005974910474068216
-0.0155515757323297,0.0110496681930625,0.0005978867307501361
-0.0151322243740412,0.0116191368000262,0.0005975940797990438
-0.0147112951451467,0.0121069570363727,0.0005972942337808564
-0.0141892488667109,0.0126161773703035,0.000597473693646133
-0.0137215578663093,0.013174749572158,0.0005972034904469781
-0.0132463856966059,0.0136303506097781,0.0005972124719138122
-0.0126808371346882,0.0141192712172309,0.0005979568828346593
-0.0121917835315262,0.0146259891549349,0.0005979322233123154
-0.0116846774793715,0.0150311264798229,0.0005983037752770158
-0.0111136600315213,0.0154669430540745,0.0005984379669653498
